heading,hs_code,code_format,description,duty_rate
29.22,292218000000,29.22.18.00.00.00,,
29.22,292219110000,29.22.19.11.00.00,,
29.22,292219120000,29.22.19.12.00.00,,
29.22,292219190000,29.22.19.19.00.00,,
29.22,292219500000,29.22.19.50.00.00,,
29.22,292219900000,29.22.19.90.00.00,,
29.22,292221000000,29.22.21.00.00.00,,
29.22,292229000001,29.22.29.00.00.01,,
29.22,292229000002,29.22.29.00.00.02,,
29.22,292229009999,29.22.29.00.99.99,,
29.22,292231000000,29.22.31.00.00.00,,
29.22,292239000000,29.22.39.00.00.00,,
29.22,292241000000,29.22.41.00.00.00,,
29.22,292242000000,29.22.42.00.00.00,,
29.22,292243000000,29.22.43.00.00.00,,
29.22,292244000000,29.22.44.00.00.00,,
29.22,292249000000,29.22.49.00.00.00,,
29.22,292250000001,29.22.50.00.00.01,,
29.22,292250000002,29.22.50.00.00.02,,
29.22,292250009999,29.22.50.00.99.99,,
29.23,292310000000,29.23.10.00.00.00,,
29.23,292320000000,29.23.20.00.00.00,,
29.23,292330000000,29.23.30.00.00.00,,
29.23,292340000000,29.23.40.00.00.00,,
29.23,292390000001,29.23.90.00.00.01,,
29.23,292390000002,29.23.90.00.00.02,,
29.23,292390000003,29.23.90.00.00.03,,
29.23,292390000004,29.23.90.00.00.04,,
29.23,292390009999,29.23.90.00.99.99,,
29.24,292411000000,29.24.11.00.00.00,,
29.24,292412000000,29.24.12.00.00.00,,
29.24,292419000001,29.24.19.00.00.01,,
29.24,292419000002,29.24.19.00.00.02,,
29.24,292419000003,29.24.19.00.00.03,,
29.24,292419009999,29.24.19.00.99.99,,
29.24,292421000000,29.24.21.00.00.00,,
29.24,292423000000,29.24.23.00.00.00,,
29.24,292424000000,29.24.24.00.00.00,,
29.24,292425000000,29.24.25.00.00.00,,
29.25,292429100000,29.24.29.10.00.00,,
29.25,292429200000,29.24.29.20.00.00,,
29.25,292429300000,29.24.29.30.00.00,,
29.25,292429400000,29.24.29.40.00.00,,
29.25,292429500000,29.24.29.50.00.00,,
29.25,292429900000,29.24.29.90.00.00,,
29.25,292511000000,29.25.11.00.00.00,,
29.25,292512000000,29.25.12.00.00.00,,
29.25,292519000000,29.25.19.00.00.00,,
29.25,292521000000,29.25.21.00.00.00,,
29.25,292529110000,29.25.29.11.00.00,,
29.25,292529120000,29.25.29.12.00.00,,
29.25,292529130000,29.25.29.13.00.00,,
29.25,292529140000,29.25.29.14.00.00,,
29.25,292529190000,29.25.29.19.00.00,,
29.25,292529200000,29.25.29.20.00.00,,
29.25,292529300000,29.25.29.30.00.00,,
29.25,292529400000,29.25.29.40.00.00,,
29.25,292529900000,29.25.29.90.00.00,,
29.26,292610000000,29.26.10.00.00.00,,
29.26,292620000000,29.26.20.00.00.00,,
29.26,292630000000,29.26.30.00.00.00,,
29.26,292640000000,29.26.40.00.00.00,,
29.26,292690100000,29.26.90.10.00.00,,
29.26,292690900001,29.26.90.90.00.01,,
29.26,292690900002,29.26.90.90.00.02,,
29.26,292690900003,29.26.90.90.00.03,,
29.26,292690900004,29.26.90.90.00.04,,
29.26,292690900005,29.26.90.90.00.05,,
29.26,292690900006,29.26.90.90.00.06,,
29.26,292690900007,29.26.90.90.00.07,,
29.26,292690900008,29.26.90.90.00.08,,
29.26,292690900009,29.26.90.90.00.09,,
29.26,292690909999,29.26.90.90.99.99,,
29.27,292700000001,29.27.00.00.00.01,,
29.27,292700000002,29.27.00.00.00.02,,
29.27,292700000003,29.27.00.00.00.03,,
29.27,292700000004,29.27.00.00.00.04,,
29.27,292700000005,29.27.00.00.00.05,,
29.27,292700000006,29.27.00.00.00.06,,
29.27,292700000007,29.27.00.00.00.07,,
29.27,292700000008,29.27.00.00.00.08,,
29.27,292700000009,29.27.00.00.00.09,,
29.27,292700000010,29.27.00.00.00.10,,
29.27,292700000011,29.27.00.00.00.11,,
29.27,292700000012,29.27.00.00.00.12,,
29.27,292700000013,29.27.00.00.00.13,,
29.27,292700000014,29.27.00.00.00.14,,
29.27,292700000015,29.27.00.00.00.15,,
29.27,292700000016,29.27.00.00.00.16,,
29.27,292700000017,29.27.00.00.00.17,,
29.27,292700000018,29.27.00.00.00.18,,
29.27,292700000019,29.27.00.00.00.19,,
29.27,292700000020,29.27.00.00.00.20,,
29.27,292700000021,29.27.00.00.00.21,,
29.27,292700009999,29.27.00.00.99.99,,
29.28,292800000001,29.28.00.00.00.01,,
29.28,292800000002,29.28.00.00.00.02,,
29.28,292800000003,29.28.00.00.00.03,,
29.28,292800000004,29.28.00.00.00.04,,
29.28,292800000005,29.28.00.00.00.05,,
29.28,292800000006,29.28.00.00.00.06,,
29.28,292800000007,29.28.00.00.00.07,,
29.28,292800000008,29.28.00.00.00.08,,
29.28,292800000009,29.28.00.00.00.09,,
29.28,292800000010,29.28.00.00.00.10,,
29.28,292800000011,29.28.00.00.00.11,,
29.28,292800000012,29.28.00.00.00.12,,
29.28,292800000013,29.28.00.00.00.13,,
29.28,292800000014,29.28.00.00.00.14,,
29.28,292800000015,29.28.00.00.00.15,,
29.28,292800000016,29.28.00.00.00.16,,
29.28,292800000017,29.28.00.00.00.17,,
29.28,292800000018,29.28.00.00.00.18,,
29.28,292800000019,29.28.00.00.00.19,,
29.28,292800000020,29.28.00.00.00.20,,
29.28,292800000021,29.28.00.00.00.21,,
29.28,292800000022,29.28.00.00.00.22,,
29.28,292800000023,29.28.00.00.00.23,,
29.28,292800000024,29.28.00.00.00.24,,
29.28,292800000025,29.28.00.00.00.25,,
29.28,292800009999,29.28.00.00.99.99,,
29.29,292910000000,29.29.10.00.00.00,,
29.29,292990110000,29.29.90.11.00.00,,
29.29,292990190000,29.29.90.19.00.00,,
29.29,292990200000,29.29.90.20.00.00,,
29.29,292990300000,29.29.90.30.00.00,,
29.29,292990400000,29.29.90.40.00.00,,
29.29,292990900001,29.29.90.90.00.01,,
29.29,292990900002,29.29.90.90.00.02,,
29.29,292990909999,29.29.90.90.99.99,,
29.30,293010000000,29.30.10.00.00.00,,
29.30,293020000001,29.30.20.00.00.01,,
29.30,293020000002,29.30.20.00.00.02,,
29.30,293030000000,29.30.30.00.00.00,,
29.30,293040000000,29.30.40.00.00.00,,
29.30,293060000000,29.30.60.00.00.00,,
29.30,293070000000,29.30.70.00.00.00,,
29.30,293080000000,29.30.80.00.00.00,,
29.30,293090110000,29.30.90.11.00.00,,
29.30,293090120000,29.30.90.12.00.00,,
29.30,293090190001,29.30.90.19.00.01,,
29.30,293090199999,29.30.90.19.99.99,,
29.30,293090210000,29.30.90.21.00.00,,
29.30,293090220000,29.30.90.22.00.00,,
29.30,293090230000,29.30.90.23.00.00,,
29.30,293090240000,29.30.90.24.00.00,,
29.30,293090250000,29.30.90.25.00.00,,
29.30,293090260000,29.30.90.26.00.00,,
29.30,293090270000,29.30.90.27.00.00,,
29.30,293090290000,29.30.90.29.00.00,,
29.30,293090310000,29.30.90.31.00.00,,
29.30,293090320000,29.30.90.32.00.00,,
29.30,293090390000,29.30.90.39.00.00,,
29.30,293090410000,29.30.90.41.00.00,,
29.30,293090420000,29.30.90.42.00.00,,
29.30,293090430000,29.30.90.43.00.00,,
29.30,293090440000,29.30.90.44.00.00,,
29.30,293090490000,29.30.90.49.00.00,,
29.30,293090510000,29.30.90.51.00.00,,
29.30,293090590000,29.30.90.59.00.00,,
29.30,293090610000,29.30.90.61.00.00,,
29.30,293090620000,29.30.90.62.00.00,,
29.30,293090690000,29.30.90.69.00.00,,
29.30,293090720000,29.30.90.72.00.00,,
29.30,293090730000,29.30.90.73.00.00,,
29.30,293090790000,29.30.90.79.00.00,,
29.30,293090910000,29.30.90.91.00.00,,
29.30,293090920000,29.30.90.92.00.00,,
29.30,293090930000,29.30.90.93.00.00,,
29.30,293090940000,29.30.90.94.00.00,,
29.30,293090950000,29.30.90.95.00.00,,
29.30,293090960000,29.30.90.96.00.00,,
29.30,293090990000,29.30.90.99.00.00,,
29.31,293110100000,29.31.10.10.00.00,,
29.31,293110200000,29.31.10.20.00.00,,
29.31,293120000000,29.31.20.00.00.00,,
29.31,293141000000,29.31.41.00.00.00,,
29.31,293142000000,29.31.42.00.00.00,,
29.31,293143000000,29.31.43.00.00.00,,
29.31,293144000000,29.31.44.00.00.00,,
29.31,293145000000,29.31.45.00.00.00,,
29.31,293146000000,29.31.46.00.00.00,,
29.31,293147000000,29.31.47.00.00.00,,
29.31,293148000000,29.31.48.00.00.00,,
29.31,293149100000,29.31.49.10.00.00,,
29.31,293149300000,29.31.49.30.00.00,,
29.31,293149400000,29.31.49.40.00.00,,
29.31,293149710000,29.31.49.71.00.00,,
29.31,293149720000,29.31.49.72.00.00,,
29.31,293149730000,29.31.49.73.00.00,,
29.31,293149740000,29.31.49.74.00.00,,
29.31,293149790000,29.31.49.79.00.00,,
29.31,293149910000,29.31.49.91.00.00,,
29.31,293149920000,29.31.49.92.00.00,,
29.31,293149990000,29.31.49.99.00.00,,
29.31,293151000000,29.31.51.00.00.00,,
29.31,293152000000,29.31.52.00.00.00,,
29.31,293153000000,29.31.53.00.00.00,,
29.31,293154000000,29.31.54.00.00.00,,
29.31,293159100001,29.31.59.10.00.01,,
29.31,293159100002,29.31.59.10.00.02,,
29.31,293159100003,29.31.59.10.00.03,,
29.31,293159100004,29.31.59.10.00.04,,
29.31,293159100005,29.31.59.10.00.05,,
29.31,293159100006,29.31.59.10.00.06,,
29.31,293159100007,29.31.59.10.00.07,,
29.31,293159100008,29.31.59.10.00.08,,
29.31,293159100009,29.31.59.10.00.09,,
29.31,293299000004,29.32.99.00.00.04,,
29.31,293299000005,29.32.99.00.00.05,,
29.31,293299000006,29.32.99.00.00.06,,
29.31,293299000007,29.32.99.00.00.07,,
29.31,293299009999,29.32.99.00.99.99,,
29.32,293299000003,29.32.99.00.00.03,,
29.32,293190510000,29.31.90.51.00.00,,
29.32,293190520000,29.31.90.52.00.00,,
29.32,293190530000,29.31.90.53.00.00,,
29.32,293190590000,29.31.90.59.00.00,,
29.32,293190900000,29.31.90.90.00.00,,
29.32,293159240000,29.31.59.24.00.00,,
29.32,293159290000,29.31.59.29.00.00,,
29.32,293213000001,29.32.13.00.00.01,,
29.32,293213000002,29.32.13.00.00.02,,
29.32,293214000000,29.32.14.00.00.00,,
29.32,293219000000,29.32.19.00.00.00,,
29.32,293159230000,29.31.59.23.00.00,,
29.32,293159210000,29.31.59.21.00.00,,
29.32,293159220000,29.31.59.22.00.00,,
29.32,293159109999,29.31.59.10.99.99,,
29.32,293211000000,29.32.11.00.00.00,,
29.32,293212000000,29.32.12.00.00.00,,
29.32,293220100000,29.32.20.10.00.00,,
29.32,293220900000,29.32.20.90.00.00,,
29.32,293291000000,29.32.91.00.00.00,,
29.32,293292100000,29.32.92.10.00.00,,
29.32,293292900001,29.32.92.90.00.01,,
29.32,293292909999,29.32.92.90.99.99,,
29.32,293293000000,29.32.93.00.00.00,,
29.32,293294000000,29.32.94.00.00.00,,
29.32,293295000000,29.32.95.00.00.00,,
29.32,293296000000,29.32.96.00.00.00,,
29.32,293299000001,29.32.99.00.00.01,,
29.32,293299000002,29.32.99.00.00.02,,
29.33,293311000000,29.33.11.00.00.00,,
29.33,293319000000,29.33.19.00.00.00,,
29.33,293321000001,29.33.21.00.00.01,,
29.33,293321000002,29.33.21.00.00.02,,
29.33,293321000003,29.33.21.00.00.03,,
29.33,293321000004,29.33.21.00.00.04,,
29.33,293321009999,29.33.21.00.99.99,,
29.33,293329000000,29.33.29.00.00.00,,
29.33,293331000000,29.33.31.00.00.00,,
29.33,293332000000,29.33.32.00.00.00,,
29.33,293333000000,29.33.33.00.00.00,,
29.33,293334000000,29.33.34.00.00.00,,
29.33,293335000000,29.33.35.00.00.00,,
29.33,293336000000,29.33.36.00.00.00,,
29.33,293337000000,29.33.37.00.00.00,,
29.33,293339100000,29.33.39.10.00.00,,
29.33,293339200000,29.33.39.20.00.00,,
29.33,293339300000,29.33.39.30.00.00,,
29.33,293339900000,29.33.39.90.00.00,,
29.33,293341000000,29.33.41.00.00.00,,
29.33,293349000000,29.33.49.00.00.00,,
29.33,293352000000,29.33.52.00.00.00,,
29.33,293353000001,29.33.53.00.00.01,,
29.33,293353000002,29.33.53.00.00.02,,
29.33,293353000003,29.33.53.00.00.03,,
29.33,293353000004,29.33.53.00.00.04,,
29.33,293353000005,29.33.53.00.00.05,,
29.33,293353000006,29.33.53.00.00.06,,
29.33,293353000007,29.33.53.00.00.07,,
29.33,293353000008,29.33.53.00.00.08,,
29.33,293353000009,29.33.53.00.00.09,,
29.33,293353000010,29.33.53.00.00.10,,
29.33,293353000011,29.33.53.00.00.11,,
29.33,293353000012,29.33.53.00.00.12,,
29.33,293354000000,29.33.54.00.00.00,,
29.33,293355000001,29.33.55.00.00.01,,
29.33,293355000002,29.33.55.00.00.02,,
29.33,293355000003,29.33.55.00.00.03,,
29.33,293355000004,29.33.55.00.00.04,,
29.33,293359000000,29.33.59.00.00.00,,
29.33,293361000000,29.33.61.00.00.00,,
29.33,293369000000,29.33.69.00.00.00,,
29.33,293371000000,29.33.71.00.00.00,,
29.33,293372000001,29.33.72.00.00.01,,
29.33,293372000002,29.33.72.00.00.02,,
29.33,293379000000,29.33.79.00.00.00,,
29.33,293391000001,29.33.91.00.00.01,,
29.33,293391000002,29.33.91.00.00.02,,
29.33,293391000003,29.33.91.00.00.03,,
29.33,293391000004,29.33.91.00.00.04,,
29.33,293391000005,29.33.91.00.00.05,,
29.33,293391000006,29.33.91.00.00.06,,
29.33,293391000007,29.33.91.00.00.07,,
29.33,293391000008,29.33.91.00.00.08,,
29.33,293391000009,29.33.91.00.00.09,,
29.33,293391000010,29.33.91.00.00.10,,
29.33,293391000011,29.33.91.00.00.11,,
29.33,293391000012,29.33.91.00.00.12,,
29.33,293391000013,29.33.91.00.00.13,,
29.33,293391000014,29.33.91.00.00.14,,
29.33,293391000015,29.33.91.00.00.15,,
29.33,293391000016,29.33.91.00.00.16,,
29.33,293391000017,29.33.91.00.00.17,,
29.33,293391000018,29.33.91.00.00.18,,
29.33,293391000019,29.33.91.00.00.19,,
29.33,293391000020,29.33.91.00.00.20,,
29.33,293391000021,29.33.91.00.00.21,,
29.33,293391000022,29.33.91.00.00.22,,
29.33,293391000023,29.33.91.00.00.23,,
29.33,293391000024,29.33.91.00.00.24,,
29.33,293391000025,29.33.91.00.00.25,,
29.33,293391000026,29.33.91.00.00.26,,
29.33,293391000027,29.33.91.00.00.27,,
29.33,293391000028,29.33.91.00.00.28,,
29.33,293392000000,29.33.92.00.00.00,,
29.33,293399100001,29.33.99.10.00.01,,
29.33,293399100002,29.33.99.10.00.02,,
29.33,293399100003,29.33.99.10.00.03,,
29.33,293399910000,29.33.99.91.00.00,,
29.33,293399920000,29.33.99.92.00.00,,
29.33,293399990000,29.33.99.99.00.00,,
29.33,293410000000,29.34.10.00.00.00,,
29.33,293420000000,29.34.20.00.00.00,,
29.33,293430000000,29.34.30.00.00.00,,
29.33,293499920000,29.34.99.92.00.00,,
29.33,293499930000,29.34.99.93.00.00,,
29.33,293491000001,29.34.91.00.00.01,,
29.33,293491000002,29.34.91.00.00.02,,
29.33,293491000003,29.34.91.00.00.03,,
29.33,293491000004,29.34.91.00.00.04,,
29.33,293491000005,29.34.91.00.00.05,,
29.33,293491000006,29.34.91.00.00.06,,
29.33,293491000007,29.34.91.00.00.07,,
29.33,293491000008,29.34.91.00.00.08,,
29.33,293491000009,29.34.91.00.00.09,,
29.33,293491000010,29.34.91.00.00.10,,
29.33,293491000011,29.34.91.00.00.11,,
29.33,293491000012,29.34.91.00.00.12,,
29.33,293491000013,29.34.91.00.00.13,,
29.33,293492000000,29.34.92.00.00.00,,
29.33,293499100000,29.34.99.10.00.00,,
29.33,293499910000,29.34.99.91.00.00,,
29.33,293499990000,29.34.99.99.00.00,,
29.33,293530000000,29.35.30.00.00.00,,
29.33,293540000000,29.35.40.00.00.00,,
29.33,293550000000,29.35.50.00.00.00,,
29.33,293590000000,29.35.90.00.00.00,,
29.35,293510000000,29.35.10.00.00.00,,
29.35,293520000000,29.35.20.00.00.00,,
29.36,293621000000,29.36.21.00.00.00,,
29.36,293621000901,29.36.21.00.09.01,,
29.36,293621000902,29.36.21.00.09.02,,
29.34,293622100000,29.36.22.10.00.00,,
29.34,293622100901,29.36.22.10.09.01,,
29.34,293622100902,29.36.22.10.09.02,,
29.34,293622900000,29.36.22.90.00.00,,
29.34,293622900901,29.36.22.90.09.01,,
29.34,293622900902,29.36.22.90.09.02,,
29.34,293623000000,29.36.23.00.00.00,,
29.34,293623000901,29.36.23.00.09.01,,
29.34,293623000902,29.36.23.00.09.02,,
29.34,293624100000,29.36.24.10.00.00,,
29.34,293624100000,29.36.24.10.00.00,,
29.34,293624100901,29.36.24.10.09.01,,
29.34,293624100902,29.36.24.10.09.02,,
29.34,293624900000,29.36.24.90.00.00,,
29.34,293624900901,29.36.24.90.09.01,,
29.34,293624900902,29.36.24.90.09.02,,
29.34,293625100000,29.36.25.10.00.00,,
29.34,293625100901,29.36.25.10.09.01,,
29.34,293625100902,29.36.25.10.09.02,,
29.34,293625900000,29.36.25.90.00.00,,
29.34,293625900901,29.36.25.90.09.01,,
29.34,293626000901,29.36.26.00.09.01,,
29.34,293626000902,29.36.26.00.09.02,,
29.34,293627000000,29.36.27.00.00.00,,
29.34,293627000901,29.36.27.00.09.01,,
29.34,293627000902,29.36.27.00.09.02,,
29.34,293628000000,29.36.28.00.00.00,,
29.34,293628000901,29.36.28.00.09.01,,
29.34,293625900902,29.36.25.90.09.02,,
29.34,293626000000,29.36.26.00.00.00,,
29.34,293628000902,29.36.28.00.09.02,,
29.34,293629100000,29.36.29.10.00.00,,
29.34,293629100901,29.36.29.10.09.01,,
29.34,293629100902,29.36.29.10.09.02,,
29.34,293629200000,29.36.29.20.00.00,,
29.34,293629200901,29.36.29.20.09.01,,
29.34,293629200902,29.36.29.20.09.02,,
29.34,293629300000,29.36.29.30.00.00,,
29.34,293629300901,29.36.29.30.09.01,,
29.34,293629300902,29.36.29.30.09.02,,
29.34,293629400000,29.36.29.40.00.00,,
29.34,293629400901,29.36.29.40.09.01,,
29.34,293629400902,29.36.29.40.09.02,,
29.34,293629500000,29.36.29.50.00.00,,
29.34,293629500901,29.36.29.50.09.01,,
29.34,293629500902,29.36.29.50.09.02,,
29.34,293629600000,29.36.29.60.00.00,,
29.34,293629600901,29.36.29.60.09.01,,
29.34,293629600902,29.36.29.60.09.02,,
29.34,293629700000,29.36.29.70.00.00,,
29.34,293629700901,29.36.29.70.09.01,,
29.34,293629700902,29.36.29.70.09.02,,
29.34,293629910000,29.36.29.91.00.00,,
29.34,293629990000,29.36.29.99.00.00,,
29.34,293629990901,29.36.29.99.09.01,,
29.34,293629990902,29.36.29.99.09.02,,
29.34,293690000000,29.36.90.00.00.00,,
29.34,293690000901,29.36.90.00.09.01,,
29.34,293690000902,29.36.90.00.09.02,,
29.37,293711000000,29.37.11.00.00.00,,
29.37,293712000000,29.37.12.00.00.00,,
29.37,293719000000,29.37.19.00.00.00,,
29.37,293721000001,29.37.21.00.00.01,,
29.37,293721000002,29.37.21.00.00.02,,
29.37,293721000003,29.37.21.00.00.03,,
29.37,293721000004,29.37.21.00.00.04,,
29.37,293722000000,29.37.22.00.00.00,,
29.37,293723000001,29.37.23.00.00.01,,
29.37,293723000002,29.37.23.00.00.02,,
29.37,293729000000,29.37.29.00.00.00,,
29.37,293750000001,29.37.50.00.00.01,,
29.37,293750000002,29.37.50.00.00.02,,
29.37,293790000000,29.37.90.00.00.00,,
29.38,293810000000,29.38.10.00.00.00,,
29.38,293890000001,29.38.90.00.00.01,,
29.38,293890009999,29.38.90.00.99.99,,
29.38,293911000001,29.39.11.00.00.01,,
29.38,293911000002,29.39.11.00.00.02,,
29.38,293911000003,29.39.11.00.00.03,,
29.38,293911009999,29.39.11.00.99.99,,
29.38,293919000001,29.39.19.00.00.01,,
29.38,293919000002,29.39.19.00.00.02,,
29.38,293919000003,29.39.19.00.00.03,,
29.38,293919000004,29.39.19.00.00.04,,
29.38,293919000005,29.39.19.00.00.05,,
29.38,293919000006,29.39.19.00.00.06,,
29.38,293919009999,29.39.19.00.99.99,,
29.38,293920000001,29.39.20.00.00.01,,
29.38,293920000002,29.39.20.00.00.02,,
29.38,293920009999,29.39.20.00.99.99,,
29.38,293930000000,29.39.30.00.00.00,,
29.38,293941000000,29.39.41.00.00.00,,
29.38,293942000000,29.39.42.00.00.00,,
29.38,293943000000,29.39.43.00.00.00,,
29.38,293944000000,29.39.44.00.00.00,,
29.38,293945000000,29.39.45.00.00.00,,
29.38,293949000000,29.39.49.00.00.00,,
29.38,293951000000,29.39.51.00.00.00,,
29.38,293959000001,29.39.59.00.00.01,,
29.38,293959009999,29.39.59.00.99.99,,
29.38,293961000000,29.39.61.00.00.00,,
29.38,293962000000,29.39.62.00.00.00,,
29.38,293963000000,29.39.63.00.00.00,,
29.38,293969000000,29.39.69.00.00.00,,
29.38,293972100000,29.39.72.10.00.00,,
29.38,293972200000,29.39.72.20.00.00,,
29.38,293972900000,29.39.72.90.00.00,,
29.38,293979000000,29.39.79.00.00.00,,
29.38,293980100000,29.39.80.10.00.00,,
29.38,293980200000,29.39.80.20.00.00,,
29.38,293980900000,29.39.80.90.00.00,,
29.40,294000000001,29.40.00.00.00.01,,
29.40,294000000002,29.40.00.00.00.02,,
29.40,294000000003,29.40.00.00.00.03,,
29.40,294000000004,29.40.00.00.00.04,,
29.40,294000000005,29.40.00.00.00.05,,
29.40,294000000006,29.40.00.00.00.06,,
29.40,294000000007,29.40.00.00.00.07,,
29.40,294000000008,29.40.00.00.00.08,,
29.40,294000000009,29.40.00.00.00.09,,
29.40,294000000010,29.40.00.00.00.10,,
29.40,294000000011,29.40.00.00.00.11,,
29.40,294000009999,29.40.00.00.99.99,,
29.41,294110000001,29.41.10.00.00.01,,
29.41,294110000002,29.41.10.00.00.02,,
29.41,294110000003,29.41.10.00.00.03,,
29.41,294110000004,29.41.10.00.00.04,,
29.41,294110009999,29.41.10.00.99.99,,
29.41,294120000001,29.41.20.00.00.01,,
29.41,294120000002,29.41.20.00.00.02,,
29.41,294120000003,29.41.20.00.00.03,,
29.41,294120009999,29.41.20.00.99.99,,
29.41,294130000001,29.41.30.00.00.01,,
29.41,294130000002,29.41.30.00.00.02,,
29.41,294130000003,29.41.30.00.00.03,,
29.41,294130009999,29.41.30.00.99.99,,
29.41,294140000001,29.41.40.00.00.01,,
29.41,294140000002,29.41.40.00.00.02,,
29.41,294140000003,29.41.40.00.00.03,,
29.41,294140009999,29.41.40.00.99.99,,
29.41,294150000001,29.41.50.00.00.01,,
29.41,294150000002,29.41.50.00.00.02,,
29.41,294150000003,29.41.50.00.00.03,,
29.41,294150000004,29.41.50.00.00.04,,
33.01,294150000005,29.41.50.00.00.05,,
33.01,294150009999,29.41.50.00.99.99,,
33.01,294190000001,29.41.90.00.00.01,,
33.01,294190000002,29.41.90.00.00.02,,
33.01,294190000003,29.41.90.00.00.03,,
33.01,294190000004,29.41.90.00.00.04,,
33.01,294190000005,29.41.90.00.00.05,,
33.01,294190000006,29.41.90.00.00.06,,
33.01,294190009999,29.41.90.00.99.99,,
29.42,294200000001,29.42.00.00.00.01,,
29.42,294200000002,29.42.00.00.00.02,,
29.42,294200000003,29.42.00.00.00.03,,
29.42,294200000004,29.42.00.00.00.04,,
29.42,294200009999,29.42.00.00.99.99,,
30.01,300120100000,30.01.20.10.00.00,,
30.01,300120200000,30.01.20.20.00.00,,
30.01,300190110000,30.01.90.11.00.00,,
30.01,300190120000,30.01.90.12.00.00,,
30.01,300190130000,30.01.90.13.00.00,,
30.01,300190190000,30.01.90.19.00.00,,
30.01,300190210000,30.01.90.21.00.00,,
30.01,300190290000,30.01.90.29.00.00,,
30.01,300190310000,30.01.90.31.00.00,,
30.01,300190390000,30.01.90.39.00.00,,
30.01,300190900000,30.01.90.90.00.00,,
30.02,300212100000,30.02.12.10.00.00,,
30.02,300212200000,30.02.12.20.00.00,,
30.02,300212910000,30.02.12.91.00.00,,
30.02,300212990000,30.02.12.99.00.00,,
30.02,300213100000,30.02.13.10.00.00,,
30.02,300213200000,30.02.13.20.00.00,,
30.02,300214100000,30.02.14.10.00.00,,
30.02,300214200000,30.02.14.20.00.00,,
30.02,300215100000,30.02.15.10.00.00,,
30.02,300215900000,30.02.15.90.00.00,,
30.02,300241000000,30.02.41.00.00.00,,
30.02,300242000000,30.02.42.00.00.00,,
30.02,300249300002,30.02.49.30.00.02,,
30.02,300249300003,30.02.49.30.00.03,,
30.02,300249300004,30.02.49.30.00.04,,
30.02,300249400014,30.02.49.40.00.14,,
30.02,300249400015,30.02.49.40.00.15,,
30.02,300249200001,30.02.49.20.00.01,,
30.02,300249200002,30.02.49.20.00.02,,
30.02,300249200003,30.02.49.20.00.03,,
30.02,300249200004,30.02.49.20.00.04,,
30.02,300249200005,30.02.49.20.00.05,,
30.02,300249200006,30.02.49.20.00.06,,
