hs_code,code_format,description,duty_rate,efta,sg,usa,chapter,heading
030239200000,03.02.39.20.00.00, أسماك رنجة (كلوبيا هارنجس ،كلوبيا باالسي) ،أسماك أنشوفة (من أنواعانجروليس) ،أسماك السردين ( ساردينيا بيلكاردوس ساردينوبس) ،وأسماك ساردينال ( أنواع ساردينال) وأسماك رنجه صغيرة أو اسماك اسبرط (سبراتوس,,,,,5,02.91
030241000000,03.02.41.00.00.00, -أسماك رنجة ( كلوبيا هارنجس ،كلوبيا باالسي ) . - -أسماك أنشوفة ( أنواع أنجروليس ).,,,,,5,02.91
030242000000,03.02.42.00.00.00, -أسماك رنجة ( كلوبيا هارنجس ،كلوبيا باالسي ) . - -أسماك أنشوفة ( أنواع أنجروليس ).,,,,,5,02.91
030243000000,03.02.43.00.00.00," -أسماك سردين ( أنواع ساردينيا بيلكاردوس ،ساردينوبس ) وأسماك ساردينال (أنواع ساردينال ) وأسماك رنجة صغيرة أو أسماك اسبرط (سبراتوس سبراتوس) -أسماك أسقمري "" ماكريل "" (سكومبر سكومبراس ،سكومبر أوستراالسيكوس ،سكومبر جابونيكوس) :",,,,,5,02.91
030244100000,03.02.44.10.00.00, - - -أسماك كنعد ( دراك أو خباط ) .,,,,,5,02.99
030244200000,03.02.44.20.00.00," - -أسماك باغة . - -غيرها -أسماك اسقمري و""ماكريل"" صغير (أسماك سليمان) وأسماك تن (أنواعتراكوروس) :",,,,,5,02.99
030244900000,03.02.44.90.00.00," - -أسماك باغة . - -غيرها -أسماك اسقمري و""ماكريل"" صغير (أسماك سليمان) وأسماك تن (أنواعتراكوروس) : ر",,,,,5,02.99
030245100000,03.02.45.10.00.00,,,,,,5,02.99
030245200000,03.02.45.20.00.00,,,,,,5,02.99
030245900000,03.02.45.90.00.00,,,,,,5,02.99
030246000000,03.02.46.00.00.00,,,,,,5,02.99
030247000000,03.02.47.00.00.00,,,,,,5,02.99
030249100000,03.02.49.10.00.00, أسماك من عائالت برجماسيروتيدا ،يوكليكثيداي ،جاديداي ،ماكروريدا ،ميالنونيدا،ميرلوسيداي ،موريداي ،و مـورينوليبيديداي ،باستثناء أحشاء األسماك الصالحة,,,,,5,02.99
030249900000,03.02.49.90.00.00, أسماك من عائالت برجماسيروتيدا ،يوكليكثيداي ،جاديداي ،ماكروريدا ،ميالنونيدا،ميرلوسيداي ،موريداي ،و مـورينوليبيديداي ،باستثناء أحشاء األسماك الصالحة لألكل الداخلة في البنود الفرعية 0302.91لغاية 030299,,,,,5,02.99
030251000000,03.02.51.00.00.00, - -أسماك قد ( جادوس موروا أو جادوس أو جاك وجادوس ماكروسيفالوس).,,,,,5,02.91
030252000000,03.02.52.00.00.00,,,,,,5,02.91
030253000000,03.02.53.00.00.00,,,,,,5,02.91
030254000000,03.02.54.00.00.00, -أسماك حدوق ( ميالنو جراموس ايكلفينوس ). -سمك أسود (بوالكيوس فيرنس). -أسماك نازلي ( أنواع ميرلوكيوس ،يوروفيكس). -أسماك أالسكا بولوك ( ثيراجرا كالكوجراما)ر,,,,,5,02.91
030255000000,03.02.55.00.00.00, -أسماك حدوق ( ميالنو جراموس ايكلفينوس ). -سمك أسود (بوالكيوس فيرنس). -أسماك نازلي ( أنواع ميرلوكيوس ،يوروفيكس). -أسماك أالسكا بولوك ( ثيراجرا كالكوجراما)ر أوستاليس).,,,,,5,02.91
030259000000,03.02.59.00.00.00, - -غيرها,,,,,5,02.91
030256000000,03.02.56.00.00.00, أسماك بلطي (أنواع أوريوكروميس) ،أسماك سلـور ( أنـواع بانجـاسيوس،سيلـوروس ،كالريـاس ،ايكتالـوروس) ،أسماك شبـوط (أنواع سبرينوس، كاراسيوس ستينوفارينجودون آيدلـوس ،أ نواع هيبوفثالميكثيس ،سيرهينـوس،,,,,,5,02.91
030271000000,03.02.71.00.00.00,,,,,,5,02.91
030272000000,03.02.72.00.00.00,,,,,,5,02.91
030273000000,03.02.73.00.00.00," -أسماك بلطي ( أنواع أوريوكروميس). - -أسماك سلور ( أنواع بانجاسيوس ,سيلوروس ,كالرياس ,ايكتالوروس",,,,,5,02.91
030274000000,03.02.74.00.00.00," -أسماك أنقليس ""ثعبان البحر "" (أنواع انجويال). -غيرها أسماك اخر ،باستثناء أحشاء األسماك الصالحة ألكل الداخلة في البنود الفرعية 03 02 91لغاية 03 02 99",,,,,5,02.91
030279000000,03.02.79.00.00.00," -أسماك أنقليس ""ثعبان البحر "" (أنواع انجويال). -غيرها أسماك اخر ،باستثناء أحشاء األسماك الصالحة ألكل الداخلة في البنود الفرعية 03 02 91لغاية 03 02 99 -أسماك كلب البحر وغيرها من أسماك القرش. -أسماك شفنين ( اللخمة ) وأسماك السفن (راجيداي). -أسماك أبوسن ( أنواع ديسوستيكوس). -أسماك قاروس (أنواع ديسنتراركوس). -أسماك سيبريم (سباريداي) : - -أسماك سيبريم (شعم) طازجة ومبردة - -أسماك سيبريم (سبيطي) طازجة ومبردة - -أسماك سيبريم (كوفر) طازجة ومبردة - -أسماك سيبريم (نهاش) طازجة ومبردة - -أسماك سيبريم (فسكر) طازجة ومبردة - -أسماك سيبريم (قرقفان) طازجة ومبردة - -غيرها من أسماك سيبريم طازجة أو مبردة - -غيرها:",,,,,5,02.91
030289100000,03.02.89.10.00.00," - - -أسماك هامور ( )groupersمثل "" برطام ،شنينو ،قطو ،ناجل ،السمان""",,,,,5,02.91
030289200000,03.02.89.20.00.00,,,,,,5,02.91
030289300000,03.02.89.30.00.00,,,,,,5,02.91
030289400000,03.02.89.40.00.00,,,,,,5,02.91
030289500000,03.02.89.50.00.00,,,,,,5,02.91
030289600000,03.02.89.60.00.00,,,,,,5,02.91
030289700000,03.02.89.70.00.00,,,,,,5,02.91
030289800000,03.02.89.80.00.00," - -أسماك شعري (شعور) - -أسماك حمراء (مثل عصمودي) - -أسماك نقرور - -أسماك بوري مثل""ميد وبياح"" - -أسماك صافي - -أسماك باراكودا( عقام ،دويلمي ،قد ) - -أسماك شماهي( سيانيدايي ) - -غيرها. أكباد و بيض وغدد تذكير و زعانف ورؤوس وذيول وحويصالت (مثانات هوائية)وغيرها من أحشاء األسماك الصالحة لألكل:",,,,,5,02.91
030289900000,03.02.89.90.00.00," - -أسماك شعري (شعور) - -أسماك حمراء (مثل عصمودي) - -أسماك نقرور - -أسماك بوري مثل""ميد وبياح"" - -أسماك صافي - -أسماك باراكودا( عقام ،دويلمي ،قد ) - -أسماك شماهي( سيانيدايي ) - -غيرها. أكباد و بيض وغدد تذكير و زعانف ورؤوس وذيول وحويصالت (مثانات هوائية)وغيرها من أحشاء األسماك الصالحة لألكل: -أكباد وبيض وغدد تذكير -زعانف أسماك قرش - -غيرها",,,,,5,02.91
030281000000,03.02.81.00.00.00,,,,,,5,02.91
030282000000,03.02.82.00.00.00,,,,,,5,02.91
030283000000,03.02.83.00.00.00,,,,,,5,02.91
030284000000,03.02.84.00.00.00,,,,,,5,02.91
030285100000,03.02.85.10.00.00,,,,,,5,02.91
030285200000,03.02.85.20.00.00,,,,,,5,02.91
030285300000,03.02.85.30.00.00,,,,,,5,02.91
030285400000,03.02.85.40.00.00,,,,,,5,02.91
030285500000,03.02.85.50.00.00,,,,,,5,02.91
030285600000,03.02.85.60.00.00,,,,,,5,02.91
030285900000,03.02.85.90.00.00,,,,,,5,02.91
030291000000,03.02.91.00.00.00,,,,,,5,02.91
030292000000,03.02.92.00.00.00, أسماك مجمده ،عدا الشرائح وغيرها من لحوم األسماك المذكورة في البند .03.04,,,,,5,02.91
030299000000,03.02.99.00.00.00, أسماك مجمده ،عدا الشرائح وغيرها من لحوم األسماك المذكورة في البند .03.04,,,,,5,02.91
030311000000,03.03.11.00.00.00," - -أسماك سلمون سوكي (سلمون أحمر) ""أنكورهينكوس نيركا""",,,,,5,03.03
030312000000,03.03.12.00.00.00, -أنواع أخر من أسماك سلمون المحيط الهادي (أونكورهينكوس غوربشا،أونكورهينكوس كيتا ،أونكورهينكوس تشاوتشا ،أونكورهينكوس كيسوتش، أونكورهينكوس ماسو وأونكورهينكوس رودورس ).,,,,,5,03.03
030313000000,03.03.13.00.00.00, -أسماك سلمون المحيط األطلسي (سالموساالر) وأسماك سلمون الدانوب(هوكوهوكو).,,,,,5,03.03
030314000000,03.03.14.00.00.00," -أسماك السلمون المرقط ""تروتا "" ( سالموتروتا ،أونكورهينكوس ميكيس،أونكورهينكوس كالركي ،أونكورهينكوس اجوابونيتا ،أونكورهينكوس جيالي، اونكورهينكوس اباشي وأونكورهينكوس كريزوجاستر).",,,,,5,03.03
030319000000,03.03.19.00.00.00, - -غيرها,,,,,5,03.03
030323000000,03.03.23.00.00.00, - -أسماك بلطي (من أنواع أوريوكروميس ),,,,,5,03.91
030324000000,03.03.24.00.00.00," - -أسماك سلور (من أنواع بانجاسيوس ,سيلوروس ,كالرياس ,ايكتالوروس).",,,,,5,03.91
030325000000,03.03.25.00.00.00, -أسماك شبـوط ( من أنواع سبرينوس ،كاراسيوس ،ستينوفارينجودون ،آيدلـوس،من أنواع هيبوفثالميكثيس و سيرهينـوس و ميلوفارينجودون بيسوس،و كاتال كاتال، البيو ،أوستيوكيلوس هاسلتي ،لبتوباربوس هوفيني و ميجالوبراما),,,,,5,03.91
030326000000,03.03.26.00.00.00," -أسماك أنقليس"" ثعبان البحر ""(انواع انجويال). -غيرها أسماك مفلطحة (بلورونيكتيد أي ،بوثيداي ،سينوجلوسيداي ،سوليداي،سكوفثالميداي وسيثاريداي) ،باستثناء أحشاء األسماك الصالحة لألكل الداخلة في",,,,,5,03.91
030329000000,03.03.29.00.00.00," -أسماك أنقليس"" ثعبان البحر ""(انواع انجويال). -غيرها أسماك مفلطحة (بلورونيكتيد أي ،بوثيداي ،سينوجلوسيداي ،سوليداي،سكوفثالميداي وسيثاريداي) ،باستثناء أحشاء األسماك الصالحة لألكل الداخلة في البنود الفرعية 03 03 91لغاية : 03 03 99",,,,,5,03.91
030331000000,03.03.31.00.00.00, -أسماك قفندر ( رينهار دتيوس هيبو جلوسودايس ،هيبو جلوسوس هيبوجلوسوس،هيبوجلوسوس ستينو ليبيس).,,,,,5,03.91
030332000000,03.03.32.00.00.00,,,,,,5,03.91
030333000000,03.03.33.00.00.00,,,,,,5,03.91
030334000000,03.03.34.00.00.00," -أسماك هوشع (بلورنكتس بالتيسيا) -أسماك موسى (سوليا) -أسماك الترس ""تربوت"" (بستا ماكسيما). -غيرها أسماك تونة (من نوع ثونوس) التونة الوثابة أو بونيتو مخطط البطن(""كاتسوونوس"" بيالميس) ،باستثناء احشاء السمك الصالحة لألكل الداخلة في",,,,,5,03.91
030339000000,03.03.39.00.00.00," -أسماك هوشع (بلورنكتس بالتيسيا) -أسماك موسى (سوليا) -أسماك الترس ""تربوت"" (بستا ماكسيما). -غيرها أسماك تونة (من نوع ثونوس) التونة الوثابة أو بونيتو مخطط البطن(""كاتسوونوس"" بيالميس) ،باستثناء احشاء السمك الصالحة لألكل الداخلة في البنود الفرعية 03 03 91لغاية : 03 03 99",,,,,5,03.91
030341000000,03.03.41.00.00.00, - -أسماك تونة بيضاء (تونوس األلونجا),,,,,5,03.91
030342000000,03.03.42.00.00.00, - -تونة ذات زعانف صفراء (تونوس الباكارس),,,,,5,03.91
030343000000,03.03.43.00.00.00, --تونة وثابة أو بونيتو مخطط البطن (كاتسوونوس بيالميس),,,,,5,03.91
030344000000,03.03.44.00.00.00, - -أسماك تونة ذات عيون كبيرة (ثونوس أوبسوس),,,,,5,03.91
030345000000,03.03.45.00.00.00," -أسماك تونة المحيط األطلسي والمحيط الهادي ذات زعانف زرقاء (ثونوسثانيوس ,ثونوس أورينتاليس).",,,,,5,03.91
030346000000,03.03.46.00.00.00,,,,,,5,03.91
030349100000,03.03.49.10.00.00,,,,,,5,03.91
030349200000,03.03.49.20.00.00,,,,,,5,03.91
030349300000,03.03.49.30.00.00,,,,,,5,03.91
030349400000,03.03.49.40.00.00,,,,,,5,03.91
030349500000,03.03.49.50.00.00,,,,,,5,03.91
030349600000,03.03.49.60.00.00, -أسماك تونة جنوبية ذات زعانف زرقاء (ثونوس ماكويي) -غيرها : - -أسماك سهوه (قباب) (ثونوس تنجل). - -أسماك صده (شروي) (ثونوس أفينس). - -سمك الضلعة (راستريليجر كاناقورتا) ،مجمد - -سمك سقطانة (ساردا اورينتالس) ،مجمد - -سمك دريجة (أوكسس ثازارد) ،مجمد - -سمك الدبس (كارانكس هيبيري) ،مجمد - - -غيرها.,,,,,5,03.91
030349900000,03.03.49.90.00.00, -أسماك تونة جنوبية ذات زعانف زرقاء (ثونوس ماكويي) -غيرها : - -أسماك سهوه (قباب) (ثونوس تنجل). - -أسماك صده (شروي) (ثونوس أفينس). - -سمك الضلعة (راستريليجر كاناقورتا) ،مجمد - -سمك سقطانة (ساردا اورينتالس) ،مجمد - -سمك دريجة (أوكسس ثازارد) ،مجمد - -سمك الدبس (كارانكس هيبيري) ،مجمد - - -غيرها.,,,,,5,03.91
030351000000,03.03.51.00.00.00, - -أسماك رنجة ( كلوبيا هارجنس ،كلوبيا باالسي),,,,,5,02.91
030353000000,03.03.53.00.00.00, -أسماك سردين ( أنواع ساردينيا بيلكاردوس ،ساردينويس) ،أسماك ساردينال (منأنواع سارينال) ،أسماك رنجة صغيرة أو اسبرط (سبراتوس سبراتوس),,,,,5,02.91
030354100000,03.03.54.10.00.00, - - -أسماك كنعد (دراك أو خباط).,,,,,5,02.91
030354200000,03.03.54.20.00.00, - -أسماك باغة. - -غيرها. - -أسماك ماكريل صغير (أسماك سليمان) وأسماك تن (نوع تراكوروس):,,,,,5,02.91
030354900000,03.03.54.90.00.00, - -أسماك باغة. - -غيرها. - -أسماك ماكريل صغير (أسماك سليمان) وأسماك تن (نوع تراكوروس):,,,,,5,02.91
030355100000,03.03.55.10.00.00,,,,,,5,02.91
030355200000,03.03.55.20.00.00,,,,,,5,02.91
030355900000,03.03.55.90.00.00,,,,,,5,02.91
030356000000,03.03.56.00.00.00,,,,,,5,02.91
030357000000,03.03.57.00.00.00,,,,,,5,02.91
030359100000,03.03.59.10.00.00, - -أسماك بياضه (مثل حمام وخضره وصال). - -أسماك زبيدي أسود (حلوايوه ) - -غيرها. -أسماك كوبيا (راكيسنترون كاندوم). -أسماك أبو سيف (اكسيفياس جالديوس). -غيرها : - -أسماك زبيدي(بومفرت فضي) - -غيرها أسماك من عائالت برجماسيروتيدا ،يوكلكثيداي ،جاديداي ،ماكروريدا ،يالنونيدا،موريداي،و مورينوليبيـديـداي ،باستثناء أحشاء األسماك الصالحة لألكل الداخلة في,,,,,5,02.91
030359900000,03.03.59.90.00.00, - -أسماك بياضه (مثل حمام وخضره وصال). - -أسماك زبيدي أسود (حلوايوه ) - -غيرها. -أسماك كوبيا (راكيسنترون كاندوم). -أسماك أبو سيف (اكسيفياس جالديوس). -غيرها : - -أسماك زبيدي(بومفرت فضي) - -غيرها أسماك من عائالت برجماسيروتيدا ،يوكلكثيداي ،جاديداي ،ماكروريدا ،يالنونيدا،موريداي،و مورينوليبيـديـداي ،باستثناء أحشاء األسماك الصالحة لألكل الداخلة في البنود الفرعية 03 03 91لغاية :03 03 99,,,,,5,02.91
030363000000,03.03.63.00.00.00, - -أسماك قد ( جادوس موروا ،جادوس أوجاك ،جادوس ماكروسيفالوس).,,,,,5,02.91
030364000000,03.03.64.00.00.00,,,,,,5,02.91
030365000000,03.03.65.00.00.00,,,,,,5,02.91
030366000000,03.03.66.00.00.00, -أسماك الحدوق (ميالنوجراموس إيكلفينوس) . -سمك أسود (بوالكيوس فيرنس). -أسماك نازلي (أنواع ميرلوكيوس ويوروفيكس). --أسماك أالسكا بولوك ( ثيراجرا كالكوجراما),,,,,5,02.91
030367000000,03.03.67.00.00.00, -أسماك الحدوق (ميالنوجراموس إيكلفينوس) . -سمك أسود (بوالكيوس فيرنس). -أسماك نازلي (أنواع ميرلوكيوس ويوروفيكس). --أسماك أالسكا بولوك ( ثيراجرا كالكوجراما),,,,,5,02.91
030368000000,03.03.68.00.00.00, - -أسماك قد أزرق ( مايكروميسيستوس،بوتاسو ،مايكروميسيستوس أوستراليس ),,,,,5,02.91
030369000000,03.03.69.00.00.00, - -غيرها.,,,,,5,02.91
030381000000,03.03.81.00.00.00,,,,,,5,03.91
030382000000,03.03.82.00.00.00,,,,,,5,03.91
030383000000,03.03.83.00.00.00," "" السمان، ناجل، قطو، شنينو،) (مثل"" برطامgroupers( أسماك هامور- - -",,,,,5,03.91
030384000000,03.03.84.00.00.00," "" السمان، ناجل، قطو، شنينو،) (مثل"" برطامgroupers( أسماك هامور- - -",,,,,5,03.91
030389100000,03.03.89.10.00.00," ) أسماك شعري (شعور- - ) أسماك حمراء ( مثل عصمودي- - أسماك نقرور- - : "" أسماك بوري مثل "" ميد وبياح- - مجمد، أسماك بوري مثل ميد- - - مجمد، أسماك بوري مثل بياح- - - أسماك صافي- - .) قد, دويلمي, أسماك باراكودا (عقام- - .) أسماك شماهي (سيانيدايي- - : غيرها- - -",,,,,5,03.91
030389200000,03.03.89.20.00.00,,,,,,5,03.91
030389300000,03.03.89.30.00.00,,,,,,5,03.91
030389400000,03.03.89.40.00.00,,,,,,5,03.91
030389510000,03.03.89.51.00.00,,,,,,5,03.91
030389520000,03.03.89.52.00.00,,,,,,5,03.91
030389600000,03.03.89.60.00.00,,,,,,5,03.91
030389700000,03.03.89.70.00.00, ، قرقفان، فسكر، نهاش، سبيطي، أسماك سيبريم (شعوميات) (مثل شعم- - - : )كوفر) (سباريداي,,,,,5,03.91
030389800000,03.03.89.80.00.00, ، قرقفان، فسكر، نهاش، سبيطي، أسماك سيبريم (شعوميات) (مثل شعم- - - : )كوفر) (سباريداي مجمد،)أسماك سيبريم (شعم,,,,,5,03.91
030389910001,03.03.89.91.00.01,,,,,,5,03.91
030389910002,03.03.89.91.00.02,,,,,,5,03.91
030389910003,03.03.89.91.00.03,,,,,,5,03.91
030389910004,03.03.89.91.00.04,,,,,,5,03.91
030389910005,03.03.89.91.00.05,,,,,,5,03.91
